Collectivité;n° SIRET;Code Interne;Code Instance;Date Séance;Année;N° Passage;Référence;Titre;Vote Effectif;Vote Réél;Vote Pour;Vote Contre;Vote Abstention;Vote NPPV;NAT_VOTE;DELIB_URL
Grand Paris Sud;20005922800011.0;7287;conseil;2019-05-28;2019;;DEL_2019_183;"Budget annexe Régie le Plan"" - Exercice 2018 - Approbation du compte de gestion et du compte administratif""";;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/e6f97b105753a5d6f80cad939300aa33
Grand Paris Sud;20005922800011.0;6322;conseil;2019-05-28;2019;;DEL_2019_192;Délégation de service public pour la conception, la construction, l'exploitation d'un réseau de communications électroniques à très haut débit sur le territoire de Seine-Essonne - Avenant n°6;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/b378b31bc4bbdae9a49613b85f9c70a8
Grand Paris Sud;20005922800011.0;7862;conseil;2019-06-25;2019;;DEL_2019_210;Communication des travaux du bureau communautaire du 26 mars 2019;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/0e85cc3716fcb560556ddc1cdf7c075d
Grand Paris Sud;20005922800011.0;7871;conseil;2019-06-25;2019;;DEL_2019_211;Décisions du Président et du Vice-président en charge de la commande publique - Attributions exercées par délégation du conseil communautaire;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/c606702ac5c84b3cb79c6e60ddc2bcda
Grand Paris Sud;20005922800011.0;7278;conseil;2019-06-25;2019;;DEL_2019_225;"Budget annexe Aménagement Pyramides"" - Exercice 2019 - Budget supplémentaire""";;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/387097e96f4d3764a02e9562c76e1863
Grand Paris Sud;20005922800011.0;7580;conseil;2019-06-25;2019;;DEL_2019_238;Création d'un réseau d'eaux pluviales et de deux bassins de rétention sur la commune de Ris-Orangis - Modification de l'autorisation de programme;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/fddab77a378f5e37f68afedab4e1b4da
Grand Paris Sud;20005922800011.0;7591;conseil;2019-06-25;2019;;DEL_2019_239;Travaux de sécurisation du poste de refoulement PR19 à Cesson - Approbation du programme, de l'enveloppe financière prévisionnelle et création de l'autorisation de programme PR19;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/4eb9349207dbc885e494ff6b92afbd75
Grand Paris Sud;20005922800011.0;7784;conseil;2019-06-25;2019;;DEL_2019_243;Contrat de délégation de service public de production, transport et distribution de l'eau potable sur le territoire de la commune de Corbeil-Essonnes - Avenant n°3 portant transfert à la société Suez Eau France;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/9f14435a3277f16c1b4f0557b57ee3cb
Grand Paris Sud;20005922800011.0;7011;conseil;2019-06-25;2019;;DEL_2019_250;Classement du réseau de chaleur Grand Paris Sud Energie Positive;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/e18517aae6f2a642df7aacfa98614d2c
Grand Paris Sud;20005922800011.0;7724;conseil;2019-06-25;2019;;DEL_2019_254;Modification des tarifs de la taxe de séjour;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/8a4a7540743d84523fe3b2adc089dd35
Grand Paris Sud;20005922800011.0;7882;bureau;2019-07-02;2019;;DEL_2019_264;Garantie d'emprunt de la SA d'HLM Essonne Habitat auprès de la Caisse d’Epargne Ile-de-France (CAIDF) pour le rachat de 120 logements sis Cité les Aunettes, 21 au 47 impasse de la Chalouette à Evry-Courcouronnes;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/b90ec67a2a4df6bef2fe7c0380d85553
Grand Paris Sud;20005922800011.0;6620;bureau;2019-07-02;2019;;DEL_2019_267;Maintien de garantie d'emprunt de la SA d'HLM Efidis auprès de la Caisse des Dépôts et Consignations suite au réaménagement de prêts (avenant n°85514);;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/de520a12c6ea11da1f41cf4bf9c3ed96
Grand Paris Sud;20005922800011.0;8087;bureau;2019-07-02;2019;;DEL_2019_278;Transfert du CSUI de Corbeil-Essonnes - Demande de subvention auprès de la Région Ile-de-France;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/f968e5f4912da33d79093ab0ff5b4336
Grand Paris Sud;20005922800011.0;7936;bureau;2019-07-02;2019;;DEL_2019_279;Travaux de rénovation et extension du centre de loisirs Elise et Célestin Freinet de Vert-Saint-Denis - Convention de délégation de maîtrise d'ouvrage à conclure avec la commune de Vert-Saint-Denis;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/2d6eb15fbad12bb356d91b639208cb8b
Grand Paris Sud;20005922800011.0;8172;bureau;2019-07-02;2019;;DEL_2019_281;Convention de fourniture d'eau potable en gros à conclure avec la commune de Melun, la Société des Eaux de Melun et Suez Eau France;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/1d264e3805cfaa0ad70cf8a5aa8b4f21
Grand Paris Sud;20005922800011.0;8203;bureau;2019-07-02;2019;;DEL_2019_289;Avis sur le Programme Local de Prévention des Déchets Ménagers et Assimilés (PLPDMA) du SIREDOM;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/5fa4d8a45b3c8ed261ee685e2329884e
Grand Paris Sud;20005922800011.0;8589;conseil;2019-08-21;2019;;DEL_2019_292;Fonds national de Péréquation des ressources Intercommunales et Communales (FPIC) – Répartition exercice 2019;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/be8cc33af278b0426d1f6d82f17882f5
Grand Paris Sud;20005922800011.0;8698;bureau;2019-09-24;2019;;DEL_2019_294;Attribution d'un fonds de concours à la commune de Grigny;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/e9c68cf74fb10a8d6e564e2b70a3bc4b
Grand Paris Sud;20005922800011.0;8360;bureau;2019-09-24;2019;;DEL_2019_301;Attribution d'un fonds de concours additionnel en investissement à la commune de Morsang-sur-Seine;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/bfeb7f24366d8c7c8e3eca90304ce962
Grand Paris Sud;20005922800011.0;5718;bureau;2019-09-24;2019;;DEL_2019_308;Garantie d'emprunt de la SA d'HLM Immobilière 3F Seine-et-Marne auprès de la Caisse des Dépôts et Consignations pour la réhabilitation de 40 logements situés 15 rue Thérouanne à Combs-la-Ville;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/77dc6338ff79b4ee29a08741b1a0a102
Grand Paris Sud;20005922800011.0;7933;bureau;2019-09-24;2019;;DEL_2019_314;Création d'un terrain familial pour accueillir les gens du voyage - Acquisition de la parcelle cadastrée B 353, située à Bondoufle auprès de Grand Paris Aménagement;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/d6b888f4ddceec23a2f82950e0686ba2
Grand Paris Sud;20005922800011.0;8573;bureau;2019-09-24;2019;;DEL_2019_315;"Commercialisation du lotissement d'activités économiques Les Petits Bois"" à Bondoufle - Cession du lot n°8 (parcelle AE 34) au profit de la SCI NUEVA SIERRA""";;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/14fc128d6b7e5e2a32336af771631634
Grand Paris Sud;20005922800011.0;8877;bureau;2019-09-24;2019;;DEL_2019_318;Suppression de la ZAC du Bois Chaland à Lisses;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/35a355a0ce384f0d05fc49545c719cb3
Grand Paris Sud;20005922800011.0;8689;bureau;2019-09-24;2019;;DEL_2019_323;Salon MIPIM 2020 - Convention constitutive de groupement de commandes avec Paris Region Entreprises;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/4862daa6bea1ca5381330e9b2b6b6208
Grand Paris Sud;20005922800011.0;8565;bureau;2019-09-24;2019;;DEL_2019_326;Convention locale pour l'enfouissement coordonné des réseaux aériens de communication électronique d'Orange;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/51c35950f02d1f3ca68aaca01b9e3b16
Grand Paris Sud;20005922800011.0;8465;bureau;2019-09-24;2019;;DEL_2019_332;Protocole d'accord transactionnel avec SULO FRANCE pour le rachat du parc de bacs d'ordures ménagères et assimilées de la ville de Grigny;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/bfcd8ce530a003b3affb6e12c0d474a1
Grand Paris Sud;20005922800011.0;8582;bureau;2019-09-24;2019;;DEL_2019_335;Convention à conclure avec le syndicat des copropriétaires Dragon Miroirs relative à des travaux d'assainissement - Square du Dragon à Evry-Courcouronnes;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/5b9f32995ebf3cf306ccc282b04af893
Grand Paris Sud;20005922800011.0;8125;bureau;2019-09-24;2019;;DEL_2019_339;Rapports annuels sur le prix et la qualité du service public de l'eau et de l'assainissement et rapports annuels des délégataires - Exercice 2018;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/cbd1162115c0c96e326b3622ed9f1b75
Grand Paris Sud;20005922800011.0;8628;conseil;2019-10-08;2019;;DEL_2019_343;Communication des travaux des bureaux communautaires des 28 mai et 2 juillet 2019;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/b237a123319c1027935fcb8f8533a479
Grand Paris Sud;20005922800011.0;8761;conseil;2019-10-08;2019;;DEL_2019_351;Dispositions de l'article 55 de la loi Solidarité et Renouvellement Urbain (SRU) - Demande d'exemption de la commune de Tigery pour la période 2020-2022;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/de3de3710003ed9f7f0ee0df4afba179
Grand Paris Sud;20005922800011.0;8732;conseil;2019-10-08;2019;;DEL_2019_358;Comité 21 - Adhésion de la Communauté d'agglomération Grand Paris Sud et désignation d'un représentant;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/78e41687f0e7648b0de47c79394807df
Grand Paris Sud;20005922800011.0;8388;conseil;2019-10-08;2019;;DEL_2019_363;Marathon de Sénart Grand Paris Sud 2020 - Montant des droits d'inscriptions aux épreuves de la 21ème édition;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/9a5dadad2baafd02fd9d2023c53c844e
Grand Paris Sud;20005922800011.0;8609;conseil;2019-10-08;2019;;DEL_2019_364;Marathon de Sénart Grand Paris Sud 2020 - Primes de la 21ème édition;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/33980c531a9ac33b0d746c7d6ac73f4d
Grand Paris Sud;20005922800011.0;9147;bureau;2019-11-12;2019;;DEL_2019_372;Création de postes au tableau des effectifs;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/f37d03ac2343c14947857d4ca28b8059
Grand Paris Sud;20005922800011.0;9149;bureau;2019-11-12;2019;;DEL_2019_373;Organisation de l'astreinte technique sur l'espace public et les bâtiments de la Communauté d'agglomération Grand Paris Sud;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/205c1e5fbc3ee1f5510844bb00a2424c
Grand Paris Sud;20005922800011.0;8867;bureau;2019-11-12;2019;;DEL_2019_384;Acquisition de six véhicules électriques - Demande de subvention auprès du Syndicat Mixte de l'Orge Yvette Seine pour l'Electricité et le Gaz (SMOYS);;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/d8cac91d4e527fefd11a03bde1155b8e
Grand Paris Sud;20005922800011.0;9129;bureau;2019-11-12;2019;;DEL_2019_390;Retrait du syndicat pour l'innovation, le recyclage et l'énergie par les déchets et ordures ménagères (SIREDOM) du syndicat intercommunal pour le traitement et la valorisation des déchets (SITREVA);;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/e9e482201a8a7b466899bdf7abe5a3a6
Grand Paris Sud;20005922800011.0;9095;conseil;2019-11-19;2019;;DEL_2019_398;Décisions du Président et du Vice-président en charge de la commande publique - Attributions exercées par délégation du conseil communautaire;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/0e33f9d4a70bd93d656298312fc0f5f1
Grand Paris Sud;20005922800011.0;9232;bureau;2019-12-10;2019;;DEL_2019_422;Attribution d'un fonds de concours à la commune de Combs-la-Ville;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/31c3877ce7d715b3814a0977dcadee13
Grand Paris Sud;20005922800011.0;9445;bureau;2019-12-10;2019;;DEL_2019_426;Attribution d'un fonds de concours additionnel en investissement à la commune de Nandy;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/59023afaba1575dfb077027b28b59a53
Grand Paris Sud;20005922800011.0;9449;bureau;2019-12-10;2019;;DEL_2019_434_Annexe;Contrat;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/feb209602a4cc023e0db449d914971b1
Grand Paris Sud;20005922800011.0;6846;bureau;2019-12-10;2019;;DEL_2019_438_Annexe;Contrat;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/237051baacefaedb2b7722e0e357ea0c
Grand Paris Sud;20005922800011.0;9265;bureau;2019-12-10;2019;;DEL_2019_450_Annexe;CRACL;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/a3bb651c9681369df00509093dfaf665
Grand Paris Sud;20005922800011.0;8643;bureau;2019-12-10;2019;;DEL_2019_453;Convention financière à conclure avec la commune de Cesson pour le remboursement de frais liés aux travaux de l'école de musique;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/cdcff6ecd9f2fe3f8cb865ae25b5e9f2
Grand Paris Sud;20005922800011.0;8643;bureau;2019-12-10;2019;;DEL_2019_453_Annexe;Convention;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/991cb60f31f3f0de2b15b7bb3db44b08
Grand Paris Sud;20005922800011.0;9087;bureau;2019-12-10;2019;;DEL_2019_454;Construction d'un équipement culturel multifonctionnel à Grigny - Convention de transfert de maîtrise d'ouvrage à conclure avec la commune de Grigny;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/30dfc03e3bcfcaca6c7f9fd82039ccd9
Grand Paris Sud;20005922800011.0;9087;bureau;2019-12-10;2019;;DEL_2019_454_Annexe;Convention;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/12467e56e08417f406eed3207ca55f99
Grand Paris Sud;20005922800011.0;9299;bureau;2019-12-10;2019;;DEL_2019_458;Aménagement des voiries autour du groupe scolaire André Malraux à Corbeil-Essonnes - Protocole d'accord transactionnel à conclure avec la société TERE SAS;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/c4016cf874c7ee962336a0c82b6ef0d7
Grand Paris Sud;20005922800011.0;8987;bureau;2019-12-10;2019;;DEL_2019_462_Annexe;Convention;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/0707d06eaf0a2277786072428723ef9b
Grand Paris Sud;20005922800011.0;9271;conseil;2019-12-17;2019;;DEL_2019_471;Décisions du Président et du Vice-président en charge de la commande publique - Attributions exercées par délégation du conseil communautaire;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/7928c6ce9866ea955e67834512e9e563
Grand Paris Sud;20005922800011.0;9651;conseil;2019-12-17;2019;;DEL_2019_478;SyAGE - Désignation des représentants de la Communauté d'agglomération Grand Paris Sud;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/767380513bee113911f9d5a4e89c2e62
Grand Paris Sud;20005922800011.0;9563;conseil;2019-12-17;2019;;DEL_2019_480;Transfert de compétences et d'équipements d'intérêt communautaire - Approbation des évaluations de la CLECT - Attributions de compensation - Exercice 2020;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/705c0d855fe633f9b74e1e97d0d6326e
Grand Paris Sud;20005922800011.0;9287;conseil;2019-12-17;2019;;DEL_2019_485;Budget Principal - Budget primitif - Exercice 2020;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/f2da70c556e86ed6f7edfb1d395fb9c7
Grand Paris Sud;20005922800011.0;9311;conseil;2019-12-17;2019;;DEL_2019_491;"Budget annexe Pépinières-ICAM"" - Exercice 2019 - Admission en non valeur""";;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/8bba1c036b817e714abd528103523c02
